sku;name;weight;price;category;stock;description;image
00000469;Braé Stages - Multi Leave-in Reparação Imediata 60ml;60ml;199.00;;;Reparação e proteção em tamanho viagem. Nutre, reduz o frizz e as pontas duplas, deixando os cabelos macios e radiantes. Leve sempre com você. Adquira!;https://braehaircare.vtexassets.com/arquivos/ids/160175/Brae_Stages-Leave-In-Fluido_60ml_Frente.jpg.jpg?v=638791972695570000
00000311;Brae stages Color Protect - Condicionador Proteção da Cor 250ml;250ml;3995.00;;;Mantenha a vitalidade e o brilho dos cabelos coloridos. Condiciona, trata e protege a cor por mais tempo, garantindo hidratação e maciez. Cor vibrante sempre!;https://braehaircare.vtexassets.com/arquivos/ids/160223/Design-sem-nome--17-.jpg.jpg?v=638911393725970000
00000306;Brae stages Blonding - Condicionador Matização para Loiras 250ml;250ml;3995.00;;;Neutralize os tons amarelados e alaranjados dos fios loiros. Condiciona, trata e matiza para uma cor mais vibrante e um cabelo saudável. Tenha o loiro perfeito!;https://braehaircare.vtexassets.com/arquivos/ids/160211/Design-sem-nome--13-.jpg.jpg?v=638838883313770000
00000303;Brae stages Hydration - Condicionador Hidratação Profunda 250ml;250ml;3995.00;;;Tratamento que repõe a umidade, deixando os fios saudáveis, macios e brilhantes. Ideal para cabelos secos, opacos e sem vida. Transforme seu cabelo!;https://braehaircare.vtexassets.com/arquivos/ids/160231/Design-sem-nome--21-.jpg.jpg?v=638838881563370000
00000300;Brae stages Nutrition - Condicionador Nutrição Intensa 250ml;250ml;3995.00;;;Nutrição profunda para cabelos ressecados e porosos. Fórmula livre de petrolatos que trata os fios, deixando-os mais fortes, macios e radiantes. Acesse!;https://braehaircare.vtexassets.com/arquivos/ids/160191/Design-sem-nome--7-.jpg.jpg?v=638829361366930000
00000718;Bond Angel - Ampola de Reconstrução e Força 13ml;13ml;2793.00;;;Ação instantânea para cabelos loiros sensibilizados. Ampola ultra concentrada que fortifica, repara e hidrata, devolvendo a força e o brilho aos fios. Acesse!;https://braehaircare.vtexassets.com/arquivos/ids/161561/Brae_Bond-Angel_Ampola-Reconstrucao-Forca_13ml_Frente.jpg.jpg?v=639213854630800000
00000654;Kit Beauty Sleep Revival;;219.00;;;Contém: 1 Beauty Sleep Sérum Noturno 1 Shampoo Revival 250g 1 Condicionador Revival 250g 1 Máscara Revival 200g;https://braehaircare.vtexassets.com/arquivos/ids/161411/Design-sem-nome--29-.jpg.jpg?v=638999467424230000
00000333;Copo Cravejado BRAÉ ESSENTIAL rosa fosco 700ml;700ml;999.00;;;Copo Rosa Braé 700ml;https://braehaircare.vtexassets.com/arquivos/ids/160755/Brae_Brinde_Copo-Rosa_Frente.jpg.jpg?v=638812012152100000
00000113;Cronograma Reparação profunda em Ampolas - 3x13ml;;3596.00;;;O tratamento de 3 semanas para cabelos danificados. Nutre, hidrata e reconstrói os fios, devolvendo o brilho, a força e o alinhamento capilar. Experimente!;https://braehaircare.vtexassets.com/arquivos/ids/161080/Brae_Cronograma-Capilar-Repair_Caixa-3x13ml_Frente.jpg.jpg?v=638863808568430000
00000719;Cronograma super Hidratação em Ampolas - 3x13ml;;4788.00;;;;https://braehaircare.vtexassets.com/arquivos/ids/161565/PowerDose_frente.png?v=639215508060030000
00000219;Defense - Condicionador Antiqueda 250ml;250ml;299.00;;;Alto poder vitalizante que sela as cutículas e desembaraça. Promove resistência, força e flexibilidade, recuperando a espessura dos fios. Garanta o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160439/Brae_Defense_Condicionador-Antiqueda_250ml_Frente.jpg.jpg?v=638811978061300000
00000218;Defense - Shampoo Antiqueda 250ml;250ml;999.00;;;Ação fortalecedora que limpa delicadamente e tonifica o couro cabeludo. Ajuda a promover o crescimento de fios fortes, prevenindo a queda capilar. Compre já!;https://braehaircare.vtexassets.com/arquivos/ids/160447/Brae_Defense_Shampoo-Antiqueda_250ml_Frente.jpg.jpg?v=638811978419930000
00000222;Defense - Tônico Antiqueda 60ml;60ml;399.00;;;Fórmula de alta performance que age diretamente no bulbo capilar. Estimula o crescimento, evita a queda e regula as fases do cabelo. Eficácia comprovada!;https://braehaircare.vtexassets.com/arquivos/ids/160443/Brae_Defense_Tonico-Antiqueda_60ml_Frente.jpg.jpg?v=638811978189000000
00000066;Divine - Condicionador Anti-frizz 1L;1L;11495.00;;;Mantenha seus cabelos impecáveis com o Condicionador Divine 1L da Braé! Hidratação intensa e controle do frizz, perfeito para salão ou uso diário. Sinta a diferença!;https://braehaircare.vtexassets.com/arquivos/ids/160283/Brae_Divine_Condicionador-Anti-frizz_1L_Frente.jpg.jpg?v=638798878916470000
00000008;Divine - Condicionador Anti-frizz 250ml;250ml;5495.00;;;Cabelos macios e sem frizz. O condicionador Divine promove hidratação profunda e controle do frizz para o uso diário. Experimente o poder de Divine!;https://braehaircare.vtexassets.com/arquivos/ids/160287/Brae_Divine_Condicionador-Anti-frizz_250ml_Frente.jpg.jpg?v=638798879167130000
00000155;Divine - Condicionador Anti-Frizz 60ml;60ml;1995.00;;;Divine condicionador deixa os cabelos intensamente sedosos, nutridos e totalmente livres de frizz. Alcance o efeito liso absoluto por muito mais tempo.;https://braehaircare.vtexassets.com/arquivos/ids/160259/Brae_Divine_Condicionador-Anti-frizz_60ml_Frente.jpg.jpg?v=638798876039070000
00000010;Divine - Ten in One Leave in Anti-frizz 200g;200g;7495.00;;;O finalizador que oferece 10 benefícios em um só produto. Hidrata, protege do calor, combate o frizz e repara os fios para um cabelo perfeito. Experimente!;https://braehaircare.vtexassets.com/arquivos/ids/160262/Brae_Divine_Ten-in-One-Leave-In-Creme-200g_Frente.jpg.jpg?v=638798876383930000
00000717;Divine - Máscara Anti-Frizz 200g;200g;599.00;;;Tratamento profundo que elimina o frizz e restaura a fibra capilar. Recupera a força e a maleabilidade dos fios sem pesar, para um cabelo sedoso. Confira!;https://braehaircare.vtexassets.com/arquivos/ids/161558/160181-1200-auto.webp?v=639213847009000000
00000140;Divine - Máscara Anti-Frizz 60g;60g;1995.00;;;Todo o poder de hidratação e nutrição para cabelos lisos. Restaura a fibra capilar, recupera a força e a maleabilidade dos fios sem pesar. Adquira a sua!;https://braehaircare.vtexassets.com/arquivos/ids/160265/Brae_Divine_Mascara-Anti-frizz_60g_Frente.jpg.jpg?v=638798877008070000
00000013;Divine - Máscara Capilar Anti-Frizz 500g;500g;1099.00;;;Transforma cabelos secos em fios sedosos e macios. Protege contra a umidade, controla o volume e hidrata profundamente. Diga adeus ao frizz. Garanta a sua!;https://braehaircare.vtexassets.com/arquivos/ids/160184/Brae_Divine_Mascara-Anti-frizz_500g_Frente.jpg.jpg?v=638792959879100000
00000009;Divine - Máscara Líquida Anti-Frizz 60ml;60ml;49.00;;;Tratamento instantâneo que controla o frizz, repara e hidrata profundamente os fios. Promove suavidade e disciplina para um cabelo alinhado. Conheça!;https://braehaircare.vtexassets.com/arquivos/ids/160272/Brae_Divine-Mascara-Liquida_60ml_Frente.jpg.jpg?v=638798878146300000
00000012;Divine - Óleo Capilar Ultra leve Anti-frizz 60ml;60ml;6495.00;;;Finalizador ultraleve que hidrata, sela as pontas e elimina o frizz. Deixa os cabelos macios, com brilho intenso e sem pesar. Para todos os momentos. Veja!;https://braehaircare.vtexassets.com/arquivos/ids/160780/Brae_Divine_Serum-Plume-Sensation-Oleo-Capilar-Anti-frizz_60ml.jpg.jpg?v=638814497254830000
00000064;Divine - Shampoo Anti-Frizz 1L;1L;10495.00;;;Cabelos sedosos e livres de frizz em tamanho salão. Proporciona nutrição intensa e limpeza equilibrada para um efeito liso prolongado. Experimente já!;https://braehaircare.vtexassets.com/arquivos/ids/160276/Brae_Divine_Shampoo-Anti-frizz_1L_Frente.jpg.jpg?v=638798878465000000
00000002;Divine - Shampoo Anti-Frizz 250ml;250ml;4995.00;;;Limpa suavemente enquanto combate o frizz. Promove cabelos macios, alinhados e disciplinados. Ideal para fios rebeldes e com volume. Adquira o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160267/Brae_Divine_Shampoo-Anti-frizz_250ml_Frente.jpg.jpg?v=638798877491700000
00000154;Divine - Shampoo Anti-Frizz 60ml;60ml;1995.00;;;Divine shampoo deixa os cabelos intensamente sedosos, nutridos e totalmente livres de frizz. Alcance o efeito liso absoluto por muito mais tempo.;https://braehaircare.vtexassets.com/arquivos/ids/160269/Brae_Divine_Shampoo-Anti-frizz_60ml_Frente.jpg.jpg?v=638798877803530000
00000781;Divine Shampoo e Condicionador 1L + Fiber Mask 500g + Body Splash Peach Blossom Desodorante Colônia 200ml;1L;299.00;;;Divine - Shampoo Anti-Frizz 1L Divine Shampoo BRAÉ foi criado para limpa suavemente enquanto devolve a hidratação que seu cabelo precisa. Livre de frizz e com muito mais maciez, seus fios estarão sempre prontos para arrasar no dia a dia. Shampoo que limpa e hidrata ao mesmo tempo? Sim, é possível! Divine - Condicionador Anti-frizz 1L Divine Condicionador BRAÉ foi criado para proteger os fios contra a umidade, mantendo seu cabelo intensamente hidratado, macio e sem frizz. A solução perfeita para um tratamento diário completo. Diga adeus ao frizz com fios hidratados e sedosos! Fiber Mask - Máscara Efeito Teia 500g A Fiber Mask BRAÉ de 500g é o tratamento profundo que seu cabelo danificado precisa! Com tecnologia de nano regeneração, ela age desde o interior dos fios até as áreas mais afetadas, proporcionando: reparação e nutrição. Ideal para todos os tipos de cabelo, especialmente aqueles que estão ressecados, frágeis ou sem vida. A Fiber Mask envolve cada fibra capilar, devolvendo brilho, maciez e resistência, enquanto reduz o frizz e melhora o aspecto do fio. Braé by Ana Paula Siebert Body Splash Peach Blossom Desodorante Colônia 200ml Descubra uma experiência de fragrância delicada e luminosa com o Body Splash Desodorante Colônia Peach Blossom. Inspirada na suavidade das flores e na doçura natural das frutas, essa fragrância revela um frescor feminino e elegante desde a primeira aplicação. As notas frutadas de pêssego se unem a um buquê floral leve e sofisticado, criando uma sensação confortável, envolvente e irresistivelmente fresca. Perfeita para quem ama fragrâncias delicadas, românticas e com um toque moderno. Traduz a leveza de dias ensolarados e a beleza natural de ser você.;https://braehaircare.vtexassets.com/arquivos/ids/161744/45.png?v=639226525464200000
00000780;Divine Shampoo e Condicionador 1L + Fiber Mask 500g + Body Splash Perfect Muse Desodorante Colônia 200ml;1L;299.00;;;Divine - Shampoo Anti-Frizz 1L Divine Shampoo BRAÉ foi criado para limpa suavemente enquanto devolve a hidratação que seu cabelo precisa. Livre de frizz e com muito mais maciez, seus fios estarão sempre prontos para arrasar no dia a dia. Shampoo que limpa e hidrata ao mesmo tempo? Sim, é possível! Divine - Condicionador Anti-frizz 1L Divine Condicionador BRAÉ foi criado para proteger os fios contra a umidade, mantendo seu cabelo intensamente hidratado, macio e sem frizz. A solução perfeita para um tratamento diário completo. Diga adeus ao frizz com fios hidratados e sedosos! Fiber Mask - Máscara Efeito Teia 500g A Fiber Mask BRAÉ de 500g é o tratamento profundo que seu cabelo danificado precisa! Com tecnologia de nano regeneração, ela age desde o interior dos fios até as áreas mais afetadas, proporcionando: reparação e nutrição. Ideal para todos os tipos de cabelo, especialmente aqueles que estão ressecados, frágeis ou sem vida. A Fiber Mask envolve cada fibra capilar, devolvendo brilho, maciez e resistência, enquanto reduz o frizz e melhora o aspecto do fio. Braé by Ana Paula Siebert Body Splash Perfect Muse Desodorante Colônia 200ml Descubra Body Splash Desodorante Colônia Perfect Muse, uma fragrância que inspira todos os momentos. Uma criação sofisticada e feminina, que combina notas florais elegantes com um fundo envolvente e marcante. Desde a saída fresca e luminosa até o fundo ambarado e levemente amadeirado, essa fragrância desperta confiança, charme e autenticidade. Ideal para mulheres que são sua própria inspiração. Traduz equilíbrio entre suavidade e presença, deixando um rastro delicado, confortável e memorável na pele;https://braehaircare.vtexassets.com/arquivos/ids/161742/44.png?v=639226522997770000
00000779;Divine Shampoo e Condicionador 1L + Fiber Mask 500g + Body Splash Shine Glow Desodorante Colônia 200ml;1L;299.00;;;Divine - Shampoo Anti-Frizz 1L Divine Shampoo BRAÉ foi criado para limpa suavemente enquanto devolve a hidratação que seu cabelo precisa. Livre de frizz e com muito mais maciez, seus fios estarão sempre prontos para arrasar no dia a dia. Shampoo que limpa e hidrata ao mesmo tempo? Sim, é possível! Divine - Condicionador Anti-frizz 1L Divine Condicionador BRAÉ foi criado para proteger os fios contra a umidade, mantendo seu cabelo intensamente hidratado, macio e sem frizz. A solução perfeita para um tratamento diário completo. Diga adeus ao frizz com fios hidratados e sedosos! Fiber Mask - Máscara Efeito Teia 500g A Fiber Mask BRAÉ de 500g é o tratamento profundo que seu cabelo danificado precisa! Com tecnologia de nano regeneração, ela age desde o interior dos fios até as áreas mais afetadas, proporcionando: reparação e nutrição. Ideal para todos os tipos de cabelo, especialmente aqueles que estão ressecados, frágeis ou sem vida. A Fiber Mask envolve cada fibra capilar, devolvendo brilho, maciez e resistência, enquanto reduz o frizz e melhora o aspecto do fio. Braé by Ana Paula Siebert Body Splash Shine Glow Desodorante Colônia 200ml Com um frescor radiante e irresistivelmente moderno, Body Splash Desodorante Colônia Shine Glow revela a sensação de liberdade e brilho natural. Suas notas aquáticas e florais criam uma fragrância leve, refrescante e sofisticada, perfeita para acompanhar todos os momentos do dia. Com um frescor elegante e uma base suave e confortável, Shine Glow envolve a pele com luminosidade e bem-estar, deixando um perfume delicado que ilumina com leveza.;https://braehaircare.vtexassets.com/arquivos/ids/161740/43.png?v=639226521729970000
00000716;Essential - Intense Repair Ampola Reparadora 13ml;13ml;1995.00;;;Uma dose concentrada de reparação para seus cabelos. A ampola Essential reconstrói e hidrata profundamente a estrutura do fio, resultando em maciez e brilho;https://braehaircare.vtexassets.com/arquivos/ids/161552/AD54C9F558639D525E00E7FB4C68A1E1_932fbbfa-108c-4d61-8fdf-219fb9c3a14c_Brae_Essential-Ampola-Reparacao-Intensa_13ml_Frente.jpg?v=639213829460300000
00000697;Essential - Leave-In Fluido Reparador Travel Size 60ml;60ml;249.00;;;O fluído antiquebra em tamanho viagem para fortalecer seus fios. Com proteção térmica, promove resistência e reconstrução onde você estiver. Indispensável!;https://braehaircare.vtexassets.com/arquivos/ids/161512/Brae_Essential-Leave-In-Fluido-Reparador_60ml_Frente--1-.jpg.jpg?v=639196381398400000
00000201;Essential - Condicionador Hidratação e Reparação 1L;1L;11495.00;;;Reparação profunda para fios danificados em tamanho salão. Proporciona proteção térmica, maciez e brilho para cabelos deslumbrantes. Adquira o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160317/Brae_Essential-Condicionador-Hidratacao-Reparacao_1L_Frente.jpg.jpg?v=638798886175330000
00000191;Essential - Condicionador Hidratação e Reparação 250ml;250ml;5495.00;;;Repara fios danificados e opacos, oferecendo hidratação profunda e proteção térmica. Deixa os cabelos revitalizados, macios e com brilho intenso. Adquira o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160457/Brae_Essential-Condicionador-Hidratacao-Reparacao_250ml_Frente.jpg.jpg?v=638811980326170000
00000265;Essential - Leave-In Fluido Antiquebra 260ml;260ml;1469.00;;;O fluído que fortalece e protege cabelos fragilizados. Com ação anti-quebra e proteção térmica, promove resistência e reconstrução. Fios mais fortes já!;https://braehaircare.vtexassets.com/arquivos/ids/160465/Brae_Essential-Leave-In-Fluido-Antiquebra_260ml_Frente.jpg.jpg?v=638811980866100000
00000266;Essential - Leave-In Fluido Antiquebra Travel Size 60ml;60ml;2996.00;;;Essential Leave-In Fluido Reparador Travel Size 60ml da BRAÉ: fortalece e protege cabelos fragilizados. Ação anti-quebra e proteção térmica para fios mais saudáveis!;https://braehaircare.vtexassets.com/arquivos/ids/160301/Brae_Essential-Leave-In-Fluido-Antiquebra_60ml_Frente.jpg.jpg?v=638798883472900000
00000081;Essential - Leave-In Fluido Reparador 260ml;260ml;6995.00;;;O finalizador para todos os tipos de cabelo. Repara, hidrata, protege do calor e proporciona brilho intenso à fibra capilar. Indispensável para sua rotina;https://braehaircare.vtexassets.com/arquivos/ids/160327/Brae_Essential-Leave-In-Fluido-Reparador_260ml_Frente.jpg.jpg?v=638798887459970000
00000192;Essential - Máscara de Hidratação e Reparação 200g;200g;599.00;;;Restaura profundamente fios danificados e opacos. Proporciona brilho, maciez e proteção térmica para cabelos mais fortes, saudáveis e revitalizados. Adquira já!;https://braehaircare.vtexassets.com/arquivos/ids/160305/Brae_Essential-Mascara-Hidratacao-Reparacao_200g_Frente.jpg.jpg?v=638798885484400000
00000193;Essential - Máscara de Hidratação e Reparação 500g;500g;1099.00;;;Hidratação e reparação em tamanho profissional. Restaura profundamente fios danificados, proporcionando brilho, maciez e proteção térmica intensiva. Adquira!;https://braehaircare.vtexassets.com/arquivos/ids/160309/Brae_Essential-Mascara-Hidratacao-Reparacao_500g_Frente.jpg.jpg?v=638798885657600000
00000194;Essential - Óleo Capilar Hidratação e Reparação 60ml;60ml;5995.00;;;O segredo para cabelos nutridos e protegidos. Blend de óleos que repara fios danificados, hidrata e protege contra o calor. Cabelos saudáveis e com brilho!;https://braehaircare.vtexassets.com/arquivos/ids/160313/Brae_Essential-Oil-Blend-Oleo-Capilar-Hidratacao-Reparacao_60ml_Frente.jpg.jpg?v=638798885927230000
00000200;Essential - Shampoo Hidratação e Reparação 1L;1L;10495.00;;;Promove hidratação e reparação profunda em tamanho profissional. Limpa suavemente os fios danificados, para cabelos saudáveis e cheios de vida. Compre agora!;https://braehaircare.vtexassets.com/arquivos/ids/160461/Brae_Essential-Shampoo-Hidratacao-Reparacao_1L_Frente.jpg.jpg?v=638811980444530000
00000190;Essential - Shampoo Hidratação e Reparação 250ml;250ml;4995.00;;;Repara fios danificados e opacos com limpeza suave. Promove hidratação progressiva e proteção contra as agressões diárias. Cabelos mais saudáveis!;https://braehaircare.vtexassets.com/arquivos/ids/160291/Brae_Essential-Shampoo-Hidratacao-Reparacao_250ml_Frente.jpg.jpg?v=638798882146500000
00000183;Fiber Mask - Máscara Efeito Teia 200g;200g;399.00;;;Máscara com efeito teia que repara, nutre e hidrata a fibra capilar. Reduz o frizz e devolve a elasticidade para um cabelo forte. Transforme seus fios!;https://braehaircare.vtexassets.com/arquivos/ids/160631/Brae_Fiber-Mask_Mascara_200g_Frente.jpg.jpg?v=638811996050870000
00000184;Fiber Mask - Máscara Efeito Teia 500g;500g;7797.00;;;Com tecnologia de nanorregeneração, esta máscara repara, hidrata e nutre. Repõe massa, fortalece e devolve o brilho e a elasticidade. Transforme seus fios!;https://braehaircare.vtexassets.com/arquivos/ids/160636/Brae_Fiber-Mask_Mascara_500g_Frente.jpg.jpg?v=638811996134730000
00000229;Glow Shine - Condicionador Brilho Radiante 1L;1L;2299.00;;;O segredo do brilho intenso em tamanho de salão. Desembaraça, nutre e disciplina os fios, eliminando o frizz para um resultado radiante e duradouro. Adquira!;https://braehaircare.vtexassets.com/arquivos/ids/160477/Brae_Glow-Shine_Condicionador-Brilho-Radiante_1L_Frente.jpg.jpg?v=638811983737800000
00000227;Glow Shine - Condicionador Brilho Radiante 250ml;250ml;399.00;;;Desembarace os fios e resgate o brilho intenso do seu cabelo. Fórmula nutritiva que disciplina, combate o frizz e deixa um resultado radiante. Veja mais!;https://braehaircare.vtexassets.com/arquivos/ids/160473/Brae_Glow-Shine_Condicionador-Brilho-Radiante_250ml_Frente.jpg.jpg?v=638811983549130000
00000233;Glow Shine - Fluído Ativador de Brilho 200ml;200ml;599.00;;;Proporciona brilho intenso, nutrição e proteção térmica. Sela as cutículas, combate o frizz e deixa os cabelos disciplinados e radiantes. Adquira já!;https://braehaircare.vtexassets.com/arquivos/ids/160481/Brae_Glow-Shine_Fluido-Ativador-Brilho-Radiante_200ml_Frente.jpg.jpg?v=638811983882000000
00000230;Glow Shine - Máscara Brilho Radiante 200g;200g;4497.00;;;Uma máscara multibenefícios para um brilho espelhado. Repara, nutre profundamente e sela as cutículas para um cabelo disciplinado e sem frizz. Adquira a sua!;https://braehaircare.vtexassets.com/arquivos/ids/160485/Brae_Glow-Shine_Mascara-Brilho-Radiante_200g_Frente.jpg.jpg?v=638811984252800000
00000453;Glow Shine - Máscara Brilho Radiante 500g;500g;2599.00;;;Uma combinação poderosa de ativos para promover nutrição e brilho intenso. Repara a fibra e sela as cutículas para um cabelo sem frizz. Uso profissional.;https://braehaircare.vtexassets.com/arquivos/ids/160469/Brae_Glow-Shine_Mascara-Brilho-Radiante_500g_Frente.jpg.jpg?v=638811983332800000
00000228;Glow Shine - Shampoo Brilho Radiante 1L;1L;2099.00;;;Nutre e revitaliza cabelos opacos em tamanho salão. Promove brilho radiante, limpeza suave e controle do frizz para um resultado impecável. Transforme seus fios;https://braehaircare.vtexassets.com/arquivos/ids/160493/Brae_Glow-Shine_Shampoo-Brilho-Radiante_1L_Frente.jpg.jpg?v=638811984657700000
00000226;Glow Shine - Shampoo Brilho Radiante 250ml;250ml;2997.00;;;Limpeza suave que nutre e resgata o brilho intenso dos cabelos. Garante fios disciplinados, sem frizz e com uma luminosidade radiante da raiz às pontas. Confira;https://braehaircare.vtexassets.com/arquivos/ids/160489/Brae_Glow-Shine_Shampoo-Brilho-Radiante_250ml_Frente.jpg.jpg?v=638811984478530000
00000277;Go Curly Cachos e Crespos - Geleia Ativadora de Cachos 500g;500g;5996.00;;;Definição natural com movimento e proteção térmica. A geleia ativadora é ideal para modelar os fios, com fórmula leve para cachos impecáveis. Garanta a sua!;https://braehaircare.vtexassets.com/arquivos/ids/160514/Brae_Go-Curly_Cachos-Crespos_Geleia-Ativadora-Cachos_500g_Frente.jpg.jpg?v=638811987031430000
00000211;Go Curly Cachos e Crespos - Styling Cream Modelador 500g;500g;1599.00;;;Creme finalizador que realça, modela e define suas curvas. Preserva a hidratação e garante definição duradoura, com proteção térmica. Cachos perfeitos!;https://braehaircare.vtexassets.com/arquivos/ids/160520/Brae_Go-Curly_Cachos-Crespos_Styling-Cream-Modelador_500g_Frente.jpg.jpg?v=638811987221170000
00000179;Go Curly Cachos - Condicionador 250ML;250ML;299.00;;;Hidratação profunda para cabelos cacheados e ondulados. Fórmula leve, livre de silicones, que promove cachos definidos, macios e com brilho intenso. Adquira!;https://braehaircare.vtexassets.com/arquivos/ids/161121/Brae_Go-Curly_Cachos_Condicionador_250ml_Frente--2-.jpg?v=638911411750770000
00000207;Go Curly Crespos - Condicionador 250ml;250ml;5495.00;;;Auxilia no desembaraço dos fios, evitando a formação de nós. Nutre, sela as cutículas e combate o ressecamento para uma definição duradoura. Confira!;https://braehaircare.vtexassets.com/arquivos/ids/160501/Brae_Go-Curly_Crespos_Condicionador_250ml_Frente.jpg.jpg?v=638811985923630000
00000210;Go Curly Crespos - Leave-in 500g;500g;1999.00;;;Facilita o desembaraço, protege contra o ressecamento e define. Mantém os cabelos crespos macios, nutridos e hidratados por mais tempo. Garanta o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160811/Brae_Go-Curly_Crespos_Leave-In_500ml_Frente--1-.jpg.jpg?v=638814506094100000
00000209;Go Curly Crespos - Máscara 500g;500g;12995.00;;;Nutrição e fortalecimento para cabelos crespos. Fórmula que potencializa as curvaturas naturais dos fios, deixando-os macios, brilhantes e definidos. Veja!;https://braehaircare.vtexassets.com/arquivos/ids/160497/Brae_Go-Curly_Crespos_Mascara_500g_Frente.jpg.jpg?v=638811985746030000
00000208;Go Curly Cachos e Crespos - Day After Revitalizador 260ml;260ml;449.00;;;Redefina seus cachos em segundos! O spray revitalizante Day After nutre e remodela os fios entre as lavagens, sem precisar molhar. Cachos definidos!;https://braehaircare.vtexassets.com/arquivos/ids/160550/Brae_Go-Curly_Cachos-Crespos_Day-After-Revitalizador-200ml_Frente.jpg.jpg?v=638811988596970000
00000271;Go Curly Crespos - Shampoo 1L;1L;1499.00;;;O Shampoo Go Curly Crespos proporciona uma limpeza suave e eficaz, protegendo os fios do ressecamento. Sua fórmula é livre de sulfatos, petrolatos e parabenos, auxiliando no desembaraço e deixando os cabelos macios e brilhantes. Com esse shampoo, seus fios ficarão mais soltos e definidos.;https://braehaircare.vtexassets.com/arquivos/ids/161500/Brae_Go-Curly_Crespos_Shampoo_1L_Frente.jpg.jpg?v=639183399252800000
00000206;Go Curly Crespos - Shampoo 250ml;250ml;299.00;;;Limpeza suave que protege os fios crespos do ressecamento. Auxilia no desembaraço e deixa os cabelos macios, brilhantes e com definição. Garanta o seu!;https://braehaircare.vtexassets.com/arquivos/ids/160505/Brae_Go-Curly_Crespos_Shampoo_250ml_Frente.jpg.jpg?v=638811986204130000
00000180;Go Curly Cachos - Leave-in 200ML;200ML;449.00;;;O finalizador perfeito para cachos definidos e sem pesar. Hidrata, controla o frizz e garante movimento natural com fórmula leve e livre de petrolatos. Acesse!;https://braehaircare.vtexassets.com/arquivos/ids/160554/Brae_Go-Curly_Cachos_Leave-In_200ml_Frente.jpg.jpg?v=638811988861070000
00000181;Go Curly Cachos - Máscara 200g;200g;349.00;;;Tratamento intensivo que hidrata e define cabelos cacheados e ondulados. Devolve a maciez, o brilho e o movimento natural aos fios. Confira na Braé!;https://braehaircare.vtexassets.com/arquivos/ids/160545/Brae_Go-Curly_Cachos_Mascara_200g_Frente.jpg.jpg?v=638811988374330000
00000182;Go Curly Cachos - Máscara 500g;500g;499.00;;;Tratamento intensivo de hidratação e reparação para cachos. Nutre, define e devolve o brilho com fórmula Low Poo, livre de petrolatos. Cachos definidos já!;https://braehaircare.vtexassets.com/arquivos/ids/160535/Brae_Go-Curly_Cachos_Mascara_500g_Frente.jpg.jpg?v=638811987976100000
00000178;Go Curly Cachos - Shampoo 250ml;250ml;299.00;;;Desenvolvido para as necessidades dos cabelos cacheados e ondulados. Limpa suavemente, hidrata e ajuda na definição. Cachos mais bonitos e saudáveis.;https://braehaircare.vtexassets.com/arquivos/ids/160986/Brae_Go-Curly_Cachos_Shampoo_250ml_Frente--1-.jpg.jpg?v=638912075773500000
00000016;Gorgeous Volume - Condicionador 250ml;250ml;3297.00;;;Ideal para cabelos finos e lisos. Controla a oleosidade e retém hidratação, proporcionando mais corpo, densidade e volume aos fios. Sinta a diferença!;https://braehaircare.vtexassets.com/arquivos/ids/160577/Brae_Gorgeous-Volume-Condicionador_250ml_Frente.jpg.jpg?v=638811991111900000
00000015;Gorgeous Volume - Shampoo 250ml;250ml;4995.00;;;Shampoo para cabelos finos e lisos que auxilia no controle da oleosidade e promove mais corpo e densidade para os fios. Conquiste um volume incrível. Confira!;https://braehaircare.vtexassets.com/arquivos/ids/160572/Brae_Gorgeous-Volume-Shampoo_250ml_Frente.jpg.jpg?v=638811990919200000
00000275;Hair Protein - Proteína Capilar Concentrada 80g;80g;5995.00;;;Repara danos e pontas duplas, hidrata e oferece proteção térmica. Proteína capilar concentrada para fios alinhados, sem frizz e com brilho. Veja mais!;https://braehaircare.vtexassets.com/arquivos/ids/161805/Brae_Hair-Protein_Proteina-Capilar-Concentrada_80g_Frente.jpg.jpg?v=639232737495700000
00000254;High Protect - Spray Protetor Térmico 200ml;200ml;5596.00;;;Proteção térmica até 230°C, contra raios UV e poluição. Este spray condicionante reduz o tempo de secagem, combate o frizz e cuida dos seus fios. Garanta!;https://braehaircare.vtexassets.com/arquivos/ids/160609/Brae_High-Protect_Spray-Protetor-Termico_200ml_Frente.jpg.jpg?v=638811992778930000
00000478;Intense Repair by Ana Paula Siebert - Condicionador 250ml;250ml;6045.00;;;Retém propriedades restauradoras e hidratação na fibra capilar. Promove força, brilho e maciez, para uma reparação completa dos fios. Sinta a diferença!;https://braehaircare.vtexassets.com/arquivos/ids/160134/Brae_Intense-Repair-Condicionador-Reparacao-Brilho_250ml_Frente.jpg.jpg?v=638781744872300000
